quote_author_handle,quote_author_category,quote_posted_at,quote_tweet_id,quote_tweet_url,quote_text,core_handle,core_posted_at,quoted_core_tweet_id,core_tweet_url,core_text,core_media_ids,core_media_types,core_release_asset_urls,core_quote_count
USDOL,core,2026-04-21T19:57:51.000Z,2046679827495764227,https://x.com/USDOL/status/2046679827495764227,"Investments in apprenticeships are an investment in America’s future. 🇺🇸

Under @POTUS’ leadership, we’re creating pathways to success where Americans can earn while they learn and build lasting careers.",Sonderling47,2026-04-21T19:08:26.000Z,2046667393569554550,https://x.com/Sonderling47/status/2046667393569554550,"ICYMI: At @USDOL, we’re committed to reaching and surpassing @POTUS’ goal of 1 million active apprentices nationwide.

That’s why we’re investing $85M in grant funding to expand, modernize, and strengthen Registered Apprenticeships across states and territories—opening doors to good-paying, in demand jobs. 🇺🇸

https://www.dol.gov/newsroom/releases/eta/eta20260413",3_2046667389278756864,photo,https://github.com/vidproject/x/releases/download/media-Sonderling47/3_2046667389278756864.jpg,4
USDOL,core,2026-04-22T13:46:41.000Z,2046948808911712387,https://x.com/USDOL/status/2046948808911712387,".@USDOL’s latest proposal seeks to save employers time and money by providing clear, uniform standards for determining joint employment.

The 60-day comment period is now open through June 22, 2026.

Learn more: https://www.dol.gov/newsroom/releases/whd/whd20260422",Sonderling47,2026-04-22T13:03:45.000Z,2046938005613445272,https://x.com/Sonderling47/status/2046938005613445272,"Under @POTUS’ leadership, @USDOL is taking action to simplify compliance for American employers while strengthening protections to put American Workers First.

Our latest proposed rule lays out a clear joint employment standard that aims to give businesses confidence to invest in partnerships, help workers understand their rights, and make enforcement more efficient.

https://www.dol.gov/newsroom/releases/whd/whd20260422",3_2046938000379068416,photo,https://github.com/vidproject/x/releases/download/media-Sonderling47/3_2046938000379068416.jpg,5
USDOL,core,2026-04-22T18:01:22.000Z,2047012902498979856,https://x.com/USDOL/status/2047012902498979856,"American Workers aren’t tired of winning! Thanks, @POTUS 🇺🇸",WhiteHouse,2026-04-22T00:44:10.000Z,2046751884438917254,https://x.com/WhiteHouse/status/2046751884438917254,"AMERICAN MANUFACTURING IS BACK.

The first positive manufacturing job growth in three years, a total shift from the Biden-era decline.

President Trump's historic re-shoring effort is bringing MORE production and MORE jobs back to the U.S. 🇺🇸 https://t.co/rNWe3tSWBf",3_2046751555525681152,photo,https://github.com/vidproject/x/releases/download/media-WhiteHouse/3_2046751555525681152.jpg,127
USDOL,core,2026-04-30T14:31:07.000Z,2049859094417191356,https://x.com/USDOL/status/2049859094417191356,ALL WE NEEDED WAS A NEW PRESIDENT 🇺🇸,RapidResponse47,2026-04-30T13:11:12.000Z,2049838985178931618,https://x.com/RapidResponse47/status/2049838985178931618,"""TRULY INCREDIBLE"": Brand new data shows initial jobless claims last week fell to the lowest since 1969. https://t.co/BxHpoQVnaC",13_2049838128559484928,video,https://github.com/vidproject/x/releases/download/media-RapidResponse47/13_2049838128559484928.mp4,134
USDOL,core,2026-05-01T21:31:34.000Z,2050327293164200200,https://x.com/USDOL/status/2050327293164200200,"AMERICA IS WORKING AGAIN!

More jobs.
Fewer claims.
Real momentum.

@POTUS &amp; @USDOL are delivering for Workers, Seniors, &amp; Taxpayers 🇺🇸",RapidResponse47,2026-05-01T21:08:43.000Z,2050321543494803751,https://x.com/RapidResponse47/status/2050321543494803751,"""We added 186,000 private sector jobs in March, jobless claims just hit the lowest level since 1969,"" says @POTUS in The Villages.

""Very importantly for our great seniors... you have no estate tax, you have no death tax. We made interest on new car loans tax deductible."" https://t.co/YGYJPeu9Yj",13_2050321055453982720,video,https://github.com/vidproject/x/releases/download/media-RapidResponse47/13_2050321055453982720.mp4,6
USDOL,core,2026-05-06T20:16:58.000Z,2052120457986355550,https://x.com/USDOL/status/2052120457986355550,"Thanks to @POTUS, Americans are BUILDING AGAIN, and manufacturing jobs are roaring back!

NEC Director Kevin Hassett: “Anybody who works in a factory is going to see a huge increase in demand.” 🇺🇸",RapidResponse47,2026-05-06T13:04:15.000Z,2052011563314188489,https://x.com/RapidResponse47/status/2052011563314188489,"NEC Director Kevin Hassett: ""There’s a race unlike anything we’ve ever seen to create jobs in America right now... 54,000 jobs have been created for construction workers for building factories. 54,000!"" https://t.co/aRoU5rx0JC",13_2052010448627609602,video,https://github.com/vidproject/x/releases/download/media-RapidResponse47/13_2052010448627609602.mp4,15
USDOL,core,2026-05-08T15:05:17.000Z,2052766796424319048,https://x.com/USDOL/status/2052766796424319048,AMERICAN INDUSTRY IS BACK! 🇺🇸,Sonderling47,2026-05-08T15:00:32.000Z,2052765600946987422,https://x.com/Sonderling47/status/2052765600946987422,"Under President Trump’s leadership, we’re seeing investment return to critical industries like pharmaceuticals, automotive manufacturing, and shipbuilding.

At @USDOL, we’re focused on making sure America has the skilled workforce needed to power this new era of growth. 💪 https://t.co/qLtoJRwxa7",13_2052765510140346369,video,https://github.com/vidproject/x/releases/download/media-Sonderling47/13_2052765510140346369.mp4,3
USDOL,core,2026-05-13T15:54:18.000Z,2054591069917003899,https://x.com/USDOL/status/2054591069917003899,"As members of @VP's Task Force to Eliminate Fraud, Acting Secretary @Sonderling47 &amp; @DOLOIG are teaming up to restore integrity to our nation's unemployment insurance system, prevent fraud before it happens, and hold criminals accountable.",Sonderling47,2026-05-13T15:49:26.000Z,2054589847805780243,https://x.com/Sonderling47/status/2054589847805780243,"Unemployment insurance systems have faced serious financial and performance failures for too long.

@USDOL is partnering with @DOLOIG to investigate potential fraud and misuse, restore accountability, and protect workers and taxpayers.

https://www.dol.gov/newsroom/releases/osec/osec20260513 https://t.co/A1MdXwM6cT",3_2054589843171061760,photo,https://github.com/vidproject/x/releases/download/media-Sonderling47/3_2054589843171061760.jpg,2
USDOL,core,2026-05-13T17:09:26.000Z,2054609979886215509,https://x.com/USDOL/status/2054609979886215509,".@USDOL and @POTUS are ensuring American moms and families are supported in the workforce!

VISIT http://MOMS.GOV FOR MORE INFO 🇺🇸",RapidResponse47,2026-05-13T14:29:38.000Z,2054569763448222083,https://x.com/RapidResponse47/status/2054569763448222083,"""@POTUS announced a new fertility benefit option for employers to offer to their workers.""

""On Mother's Day, the Trump Administration also launched a new website: http://Moms.gov"" https://t.co/FXdcwrNqMF",13_2054569005159985152,video,https://github.com/vidproject/x/releases/download/media-RapidResponse47/13_2054569005159985152.mp4,4
USDOL,core,2026-05-27T19:29:24.000Z,2059718631508832300,https://x.com/USDOL/status/2059718631508832300,"Under @POTUS, American Workers are seeing more opportunity and gaining the skills and training they need to thrive in a strong job market.

@USDOL remains committed to preparing the American people for success!",RapidResponse47,2026-05-27T18:05:57.000Z,2059697630087651408,https://x.com/RapidResponse47/status/2059697630087651408,"Powering America’s Future: President Trump’s Policies Fuel Demand for Skilled American Workers
https://www.whitehouse.gov/releases/2026/05/powering-americas-future-president-trumps-policies-fuel-historic-demand-for-skilled-american-workers/",,,,5
USDOL,core,2026-05-29T21:41:06.000Z,2060476550546383108,https://x.com/USDOL/status/2060476550546383108,".@POTUS isn't just talking about the American Dream — He's building it for the next generation.

Trump Accounts are a HISTORIC INVESTMENT in America's future, giving children the opportunity to start building wealth from Day 1.

Download the Trump Accounts App &amp; Sign Up Now ⤵️",WhiteHouse,2026-05-28T13:35:27.000Z,2059991947222147447,https://x.com/WhiteHouse/status/2059991947222147447,"IT’S HERE! 🇺🇸💰 The Trump Accounts App has officially launched.

Now every family has a simple, direct way to get involved and build their child’s future.

Download it TODAY on any App Store and make sure your kids are ready for the massive July 4th official launch. 📱 https://t.co/Dk6r9jxGsJ",13_2059991516353814528,video,https://github.com/vidproject/x/releases/download/media-WhiteHouse/13_2059991516353814528.mp4,266
USDOL,core,2026-06-09T23:25:07.000Z,2064488994495177131,https://x.com/USDOL/status/2064488994495177131,"🚨 GREAT NEWS: @HarleyDavidson announced production of their motorcycles is returning to the United States!

Manufacturing is BACK and Americans are BUILDING AND RIDING AGAIN thanks to @POTUS 🇺🇸",WhiteHouse,2026-06-09T21:08:33.000Z,2064454628125630768,https://x.com/WhiteHouse/status/2064454628125630768,"AMERICAN MANUFACTURING WIN! @HarleyDavidson is bringing the production of certain models BACK to the U.S.

More American jobs. More American manufacturing. More bikes Made in America. 🇺🇸 https://t.co/euJgMPmqao",3_2064454384105213952,photo,,86
USDOL,core,2026-06-14T18:34:33.000Z,2066227810658562522,https://x.com/USDOL/status/2066227810658562522,🇺🇸,USDOL,2026-06-10T23:04:43.000Z,2064846249719652368,https://x.com/USDOL/status/2064846249719652368,🇺🇸 https://t.co/YkOnpLZZDa,13_2064846175509807104,video,,14
USDOL,core,2026-06-15T20:02:48.000Z,2066612408844427298,https://x.com/USDOL/status/2066612408844427298,"The Trump Effect:

✅More investment
✅More manufacturing
✅More jobs",WhiteHouse,2026-06-15T18:39:34.000Z,2066591462083403841,https://x.com/WhiteHouse/status/2066591462083403841,THE TRUMP EFFECT! https://t.co/qweUzgBfNJ,3_2066591410753503233,photo,,35
USDOL,core,2026-06-16T17:02:21.000Z,2066929382438961560,https://x.com/USDOL/status/2066929382438961560,BE THERE! 🎆 🎇 🇺🇸,WhiteHouse,2026-06-15T23:57:59.000Z,2066671595297374629,https://x.com/WhiteHouse/status/2066671595297374629,"250 YEARS OF THE AMERICAN SPIRIT. 🇺🇸

The biggest celebration in the nation is loading. See you July 4th! 🔥 https://t.co/LafwoWbXeB",3_2066671200361754624,photo,,72
USDOL,core,2026-06-17T21:11:07.000Z,2067354376889356379,https://x.com/USDOL/status/2067354376889356379,".@POTUS and @VP are clear: The Trump Administration is ENDING WASTE, FRAUD, AND ABUSE of your money.

@USDOL will hold states and governors accountable if they don’t cooperate to protect YOUR HARD-EARNED DOLLARS!",WhiteHouse,2026-06-17T19:57:15.000Z,2067335785141919963,https://x.com/WhiteHouse/status/2067335785141919963,"Fraud &amp; waste have no place in America, especially not under this administration.

@USDOL Acting Secretary Keith Sonderling is putting governors on notice: Crack down on unemployment fraud, or risk losing funding. This admin will no longer tolerate the abuse of taxpayer dollars. https://t.co/hS4qkkg2vM",3_2067333974335029249,photo,,18
USLaborIG,public,2026-03-07T21:42:06.000Z,2030398609930277071,https://x.com/USLaborIG/status/2030398609930277071,Heroes. 🇺🇸,WhiteHouse,2026-03-07T21:28:36.000Z,2030395214469435416,https://x.com/WhiteHouse/status/2030395214469435416,"President Trump, the First Lady, @VP Vance, and the Second Lady attend the dignified transfer of six fallen American heroes who gave their lives for our nation.

America mourns their loss & honors their sacrifice. May God bless them & their families. 🇺🇸

In Honor of:
Major Jeffrey R. O’Brien
Capt. Cody A. Khork
Sgt. 1st Class Nicole M. Amor
Chief Warrant Officer 3 Robert M. Marzan
Sgt. 1st Class Noah L. Tietjens
Sgt. Declan J. Coady.",13_2030393888905535488,video,https://github.com/vidproject/x/releases/download/media-WhiteHouse/13_2030393888905535488.mp4,720
USLaborIG,public,2026-03-16T18:10:35.000Z,2033606870150078522,https://x.com/USLaborIG/status/2033606870150078522,"Slapping “Made in America” on something made somewhere else is fraud — plain and simple.

It cheats consumers and undercuts the American workers and businesses doing it the right way.

Good to see @POTUS restoring accountability.",USDOL,2026-03-16T17:57:11.000Z,2033603501171884294,https://x.com/USDOL/status/2033603501171884294,"When a product says “Made in America,” it should mean it. 🇺🇸

@POTUS is cracking down on false claims to defend the integrity of American manufacturing, protect consumers, and ensure the businesses and workers who proudly build in the United States get the recognition they deserve.",3_2033603494960062464,photo,https://github.com/vidproject/x/releases/download/media-USDOL/3_2033603494960062464.jpg,18
USLaborIG,public,2026-03-16T21:22:35.000Z,2033655191791407411,https://x.com/USLaborIG/status/2033655191791407411,"Fraud has cost the American people hundreds of billions.

@POTUS will not tolerate it.

A @VP-led task force to root it out is exactly the kind of aggressive action we need — and @DOLOIG will be in the foxhole exposing fraudsters, protecting workers, and defending taxpayer dollars. 🇺🇸",RapidResponse47,2026-03-16T20:16:13.000Z,2033638488864587776,https://x.com/RapidResponse47/status/2033638488864587776,"""This is a very big thing that we’re doing... having to do with all of the fraud that’s taking place in our country.""

@POTUS prepares to sign an Executive Order establishing a @VP-led task force to root out fraud, as outlined in his State of the Union address. https://t.co/5tSg93E1Io",13_2033637794535428096,video,https://github.com/vidproject/x/releases/download/media-RapidResponse47/13_2033637794535428096.mp4,47
USLaborIG,public,2026-03-24T00:47:54.000Z,2036243575273357585,https://x.com/USLaborIG/status/2036243575273357585,Congrats @SenMullin!,RapidResponse47,2026-03-24T00:33:05.000Z,2036239847212335251,https://x.com/RapidResponse47/status/2036239847212335251,✅ CONFIRMED: Markwayne Mullin as the ninth Secretary of Homeland Security https://t.co/kOHdj3bqUQ,3_2036239836114460674,photo,https://github.com/vidproject/x/releases/download/media-RapidResponse47/3_2036239836114460674.jpg,49
